id,horizon,mean_relative_mse,mean_mse,median_mse,q90_mse,median_relative_mse,q90_relative_mse,best_relative_mse
gd_N512_s1_neighbor_mixed_f67886660f29,200000,2.7139183208421633e-06,2.7139183208421624e-06,2.707262562790937e-06,2.892278546135579e-06,2.7072625627909376e-06,2.89227854613558e-06,2.504591645454855e-06
adam_N1024_s3_individual_moment9_b74f2f115111,200000,2.7466047859110072e-06,2.7467704897930923e-06,1.8715788277844674e-07,6.678182247657982e-06,1.871465921417319e-07,6.677779374273468e-06,8.900036421743222e-08
adam_N512_s0_neighbor_moment9_43eb93d7a006,200000,2.9383388142809154e-06,2.938516085561773e-06,6.808189012062803e-08,7.803374785737492e-06,6.807778295785829e-08,7.802904033084452e-06,1.4050580139342788e-08
gd_N1024_s1_neighbor_mixed_2886f99b85ec,200000,3.395061787514193e-06,3.395061787514192e-06,3.3768021175720212e-06,3.7256422084439344e-06,3.376802117572022e-06,3.7256422084439352e-06,3.0187521543803344e-06
gd_N128_s0_neighbor_sine_06b071989a99,200000,3.424640859101685e-06,3.424640859101685e-06,2.1427280177420505e-06,4.768735161513282e-06,2.1427280177420505e-06,4.768735161513282e-06,1.8088541477790475e-06
gd_N512_s2_neighbor_mixed_de7f7f6c5509,200000,3.4276520221285047e-06,3.427652022128504e-06,3.404207524747796e-06,3.7697968452652714e-06,3.404207524747797e-06,3.7697968452652723e-06,3.046822333495688e-06
adam_N512_s4_individual_mixed_f541470589a1,200000,3.5104960356362134e-06,3.5104960356362126e-06,3.2718980476161954e-09,6.527946517690491e-06,3.2718980476161962e-09,6.527946517690493e-06,3.0213602211237982e-09
adam_N1024_s4_individual_moment9_35d2c495be07,200000,3.5481662751880196e-06,3.548380337629438e-06,1.045472338119293e-07,9.607563695325392e-06,1.0454092681155621e-07,9.606984101723518e-06,6.535400244699117e-08
adam_N1024_s0_individual_moment9_0f969fdbf476,200000,3.6246637221095206e-06,3.6248823996757616e-06,6.760440818072143e-07,9.911595951917046e-06,6.76003298229106e-07,9.910998017021139e-06,6.885996522469025e-08
gd_N512_s4_neighbor_moment9_e5627592ecc3,200000,3.6688647601287607e-06,3.669086104363183e-06,3.643006925172958e-06,4.0211671287937486e-06,3.6427871542120393e-06,4.020924544636743e-06,3.2805396171299325e-06
adam_N512_s4_individual_mixed_3bd602566044,200000,3.946907914534044e-06,3.946907914534043e-06,1.7917254179470597e-07,9.714567785349487e-06,1.7917254179470602e-07,9.71456778534949e-06,3.1046077369256476e-08
gd_N1024_s4_neighbor_mixed_3622d7a29cfa,200000,3.965964934424748e-06,3.965964934424746e-06,3.931788158403686e-06,4.444383323741861e-06,3.931788158403687e-06,4.444383323741862e-06,3.436455855426109e-06
gd_N512_s3_neighbor_moment9_aed6bfa79910,200000,4.071149579853747e-06,4.071395194109351e-06,4.000665868883073e-06,4.7672651458328165e-06,4.000424521501534e-06,4.766977551967756e-06,3.340464868802723e-06
adam_N512_s3_neighbor_moment9_64f98a37c307,200000,4.124976810601092e-06,4.125225672277345e-06,2.9666644628813205e-08,7.71534013128616e-06,2.966485493498851e-08,7.714874689482371e-06,1.7508282903372613e-08
adam_N512_s2_individual_mixed_51163e4d0c0d,200000,4.148485700312654e-06,4.148485700312653e-06,9.883908076886099e-09,7.460284407131357e-06,9.8839080768861e-09,7.460284407131359e-06,9.570021520881623e-09
gd_N1024_s0_neighbor_mixed_2fa22f759411,200000,4.198310512810315e-06,4.198310512810315e-06,4.172388255952434e-06,4.624627609754625e-06,4.172388255952435e-06,4.624627609754626e-06,3.717652788621723e-06
adam_N128_s0_neighbor_moment9_4820037e9ac6,200000,4.222798375005505e-06,4.2230531383000245e-06,5.496966599026703e-08,7.814604145729338e-06,5.4966349846058634e-08,7.81413271564491e-06,3.786435011761389e-08
adam_N1024_s4_individual_moment9_834e5189ccad,200000,4.313370595113263e-06,4.313630822669899e-06,1.4483588391974642e-07,9.07924218890787e-06,1.4482714643391717e-07,9.078694467253411e-06,4.810703049475942e-08
adam_N128_s1_individual_moment9_f678781d426d,200000,4.366885505794577e-06,4.3671489619294545e-06,2.2352847736037534e-06,6.87562873085108e-06,2.23514992601968e-06,6.875213946151479e-06,2.015589615474782e-06
gd_N512_s1_neighbor_mixed_056fc22ee5ef,200000,4.434775802715524e-06,4.434775802715523e-06,4.41016312570031e-06,4.876443467184609e-06,4.4101631257003104e-06,4.87644346718461e-06,3.93243079355799e-06
gd_N512_s0_neighbor_mixed_b2cc7a8331c0,200000,4.46403426839613e-06,4.4640342683961295e-06,4.424471125027246e-06,5.0774871079627275e-06,4.4244711250272464e-06,5.077487107962728e-06,3.7770385950976535e-06
gd_N1024_s3_neighbor_mixed_2d33a6abba33,200000,4.7634937929213895e-06,4.7634937929213895e-06,4.733043946036434e-06,5.2278818724820065e-06,4.7330439460364345e-06,5.227881872482007e-06,4.2441627316482135e-06
adam_N512_s2_neighbor_moment9_587b5ba33206,200000,5.611395358019125e-06,5.611733895984073e-06,1.3003448003073478e-07,2.0635621520515556e-05,1.3002663546628132e-07,2.063437663944235e-05,5.4801478113438905e-09
adam_N512_s0_individual_mixed_ad3777780a90,200000,5.612004866340656e-06,5.612004866340655e-06,3.186540207380958e-08,1.3666587930524409e-05,3.186540207380959e-08,1.366658793052441e-05,3.105220811590742e-08
adam_N512_s2_neighbor_moment9_23f365366d4c,200000,5.955073810892802e-06,5.955433083130887e-06,3.428259664508945e-08,1.5876285423830738e-05,3.428052848563704e-08,1.5875327658288407e-05,8.651141761799494e-09
gd_N512_s1_neighbor_mixed_901895534962,200000,6.2393128613254805e-06,6.239312861325479e-06,6.239023713654292e-06,6.241076230288984e-06,6.239023713654294e-06,6.241076230288985e-06,6.237661540577234e-06
gd_N512_s4_neighbor_mixed_c62de0246da0,200000,6.29601064430245e-06,6.296010644302449e-06,4.916204293088308e-06,8.015666787631105e-06,4.916204293088309e-06,8.015666787631107e-06,4.229155504082373e-06
gd_N512_s0_neighbor_mixed_8a00db1ed9d3,200000,7.079490411206041e-06,7.07949041120604e-06,7.079052151590669e-06,7.0821628523892735e-06,7.079052151590671e-06,7.082162852389275e-06,7.076987859447268e-06
adam_N512_s3_individual_mixed_32303fd762f7,200000,7.128689642412964e-06,7.128689642412962e-06,4.760704269236294e-08,1.542996816701565e-05,4.7607042692362955e-08,1.542996816701565e-05,4.05537779545529e-08
gd_N1024_s2_neighbor_mixed_ea71f8e6459d,200000,7.141618470744378e-06,7.141618470744377e-06,7.108936876879468e-06,7.843396491233557e-06,7.108936876879469e-06,7.843396491233559e-06,6.331209966087759e-06
gd_N512_s3_neighbor_mixed_5e3028fb3345,200000,7.893892550422848e-06,7.893892550422847e-06,7.86980336666198e-06,8.448153652309815e-06,7.869803366661981e-06,8.448153652309817e-06,7.2498790169289605e-06
adam_N512_s4_neighbor_moment9_74e4f03cc51c,200000,8.603963161438818e-06,8.604482242343534e-06,1.419510042288572e-07,3.280991269136418e-05,1.419424407785966e-07,3.280793337422645e-05,1.107180517555108e-08
gd_N1024_s1_neighbor_moment9_6bf0f62bfcf1,200000,8.945188463076259e-06,8.94572813025441e-06,8.578160902561592e-06,1.0216207435944876e-05,8.577643409539154e-06,1.0215591124811995e-05,7.640738291404843e-06
gd_N128_s0_collective_sine_c56603ffce1f,200000,9.90194407184406e-06,9.90194407184406e-06,9.953166737538623e-06,1.0720498689666526e-05,9.953166737538623e-06,1.0720498689666526e-05,8.864772123046005e-06
gd_N512_s0_neighbor_moment9_1036deb8be3d,200000,1.1668912332028911e-05,1.1669616322673308e-05,1.1626791121962743e-05,1.2458597085879027e-05,1.1626089714825794e-05,1.2457845498547598e-05,1.0768843262610431e-05
adam_N512_s1_individual_mixed_88d5659581d9,200000,1.2071899748125418e-05,1.2071899748125414e-05,1.0200048054286748e-09,3.680424189765586e-05,1.020004805428675e-09,3.6804241897655866e-05,8.719390412981636e-10
gd_N512_s1_neighbor_moment9_855c35e200dd,200000,1.4758176371121646e-05,1.4759066738432494e-05,1.4754122238065977e-05,1.537836838204474e-05,1.4753232169041027e-05,1.537744065424567e-05,1.4184912282873795e-05
gd_N1024_s2_neighbor_moment9_e9307c00b394,200000,1.7471761610014434e-05,1.7472815689123486e-05,1.7385623668194966e-05,1.8909376787960897e-05,1.738457484910178e-05,1.8908236045713512e-05,1.5850642308963533e-05
gd_N512_s0_neighbor_moment9_4bb277f68503,200000,1.7551028074875522e-05,1.755208693616547e-05,1.752274402568245e-05,1.8437588858172964e-05,1.752168693455648e-05,1.8436476577383054e-05,1.6503328855510827e-05
gd_N1024_s4_neighbor_moment9_05cffcfd93a8,200000,1.8293508848328164e-05,1.8294612503811723e-05,1.821427788475985e-05,1.9794695165546154e-05,1.8213179075607028e-05,1.9793501014871455e-05,1.6579761339372278e-05
gd_N128_s1_collective_sine_d58fc7b7dde4,200000,1.8953741590419684e-05,1.8953741590419684e-05,1.8839278799212334e-05,2.0940650038794327e-05,1.8839278799212334e-05,2.0940650038794327e-05,1.6701644636390002e-05
gd_N512_s2_neighbor_moment9_58f690f630b4,200000,1.990942661336509e-05,1.9910627757882437e-05,1.9876179540136675e-05,2.145753179012612e-05,1.9874980473770166e-05,2.1456237325834033e-05,1.8047088555248118e-05
gd_N1024_s0_neighbor_moment9_00d00c2d9f43,200000,2.0416104770487075e-05,2.0417336483121844e-05,2.0319143429002568e-05,2.2765783815202413e-05,2.0317917640040823e-05,2.2764410428248202e-05,1.7681963090052745e-05
adam_N512_s1_neighbor_moment9_20d880f81d37,200000,2.043716553560986e-05,2.043839851884991e-05,4.4809030446567857e-07,6.767153506460296e-05,4.4806327261017746e-07,6.766745265724182e-05,5.494282443854018e-09
gd_N512_s1_neighbor_moment9_e5926e437dae,200000,2.1913305990077126e-05,2.1914628029523972e-05,2.1756777024380212e-05,2.3767576754281532e-05,2.1755464507579845e-05,2.3766142932362092e-05,1.9918975057162935e-05
adam_N512_s3_individual_mixed_aefed0968757,200000,2.393490172853301e-05,2.3934901728533007e-05,2.6620550487823367e-08,6.50334438631747e-05,2.6620550487823373e-08,6.50334438631747e-05,2.3259456187644433e-08
gd_N1024_s0_neighbor_moment9_380fd43a14b2,200000,2.819159196858771e-05,2.8193292779805733e-05,2.8013924958593866e-05,3.2648294486166704e-05,2.8012234968063045e-05,3.2646324918938596e-05,2.3959350495800784e-05
gd_N1024_s1_neighbor_moment9_267ccc4c8a99,200000,3.114117723261008e-05,3.1143055993612257e-05,3.0749902253249354e-05,3.50960921139862e-05,3.0748047209955405e-05,3.509397487895294e-05,2.726583909328342e-05
adam_N512_s0_individual_mixed_5b3ffb7cca85,200000,3.1423962985917205e-05,3.14239629859172e-05,3.2181737954408246e-08,5.6648879223279824e-05,3.218173795440825e-08,5.664887922327983e-05,3.093074522142169e-08
gd_N512_s0_neighbor_moment9_9a71871f00d9,200000,3.256088410260599e-05,3.256284851515184e-05,3.320215287865296e-05,3.565341288917404e-05,3.3200149898918745e-05,3.5651262032760203e-05,2.7800281114699686e-05
gd_N1024_s3_neighbor_moment9_c6acad769237,200000,3.2735058390568704e-05,3.2737033311126415e-05,3.285871653221417e-05,3.5308417925433235e-05,3.2856734270896756e-05,3.530628788146259e-05,2.6436722964985295e-05
gd_N128_s1_neighbor_moment9_14ce07710c82,200000,3.3305267237828147e-05,3.330727655933792e-05,3.312891507978969e-05,3.465850011683558e-05,3.312691651825774e-05,3.46564092803285e-05,3.1823296569484835e-05
gd_N512_s2_neighbor_moment9_26f06f9236b8,200000,3.680462288279364e-05,3.680684332197792e-05,3.578744611209868e-05,4.1290207250667826e-05,3.578528716988901e-05,4.128771634447127e-05,2.9778096532725012e-05
gd_N512_s1_neighbor_mixed_38634e1df3e3,200000,3.9696136810027155e-05,3.969613681002714e-05,3.9244313572953186e-05,4.278685083414825e-05,3.924431357295319e-05,4.278685083414826e-05,3.615724136586389e-05
adam_N128_s1_individual_sine_ccc4164f3155,200000,3.980095897209837e-05,3.980095897209837e-05,1.2996492379594522e-08,7.217105524677924e-05,1.2996492379594522e-08,7.217105524677924e-05,1.2044042864155024e-08
adam_N512_s1_individual_mixed_d2001c7056dd,200000,4.1215168992942264e-05,4.121516899294226e-05,6.8666029620184805e-06,0.00010678647015620777,6.866602962018482e-06,0.00010678647015620778,1.7620056903380071e-09
gd_N128_s0_neighbor_moment9_a07b053e5557,200000,4.590121175749569e-05,4.590398099791195e-05,4.4832676708633025e-05,5.123034155923278e-05,4.482997209657952e-05,5.122725099651249e-05,4.07249299292818e-05
adam_N512_s4_individual_mixed_c5aef13f9758,200000,4.738430883508412e-05,4.7384308835084106e-05,4.5515397955701175e-09,0.00013309342328622078,4.551539795570118e-09,0.00013309342328622078,3.883114030327455e-09
gd_N512_s4_neighbor_moment9_fa1ca3238744,200000,4.76648330616077e-05,4.766770870207764e-05,4.734170046669823e-05,5.253087187630735e-05,4.7338844493262876e-05,5.25277028567509e-05,4.224826632984881e-05
gd_N512_s0_neighbor_mixed_065e840ebaed,200000,5.973314462083697e-05,5.973314462083696e-05,6.09561258783381e-05,6.54209582930196e-05,6.095612587833811e-05,6.542095829301961e-05,5.153280547812632e-05
gd_N512_s3_neighbor_moment9_fa6a22a732ad,200000,8.292802141307782e-05,8.293302449730467e-05,8.282500367890978e-05,8.757201771403127e-05,8.282000711123354e-05,8.756673477417474e-05,7.735681975542809e-05
gd_N128_s1_neighbor_mixed_a7c57aebbfc3,200000,8.630207523654742e-05,8.630207523654742e-05,8.61143671663858e-05,9.071419518388826e-05,8.611436716638582e-05,9.071419518388827e-05,8.116732718512626e-05
adam_N128_s0_individual_mixed_1dbb40268ad8,200000,0.00011862796037348386,0.00011862796037348382,3.372192610739912e-06,0.0002182669555826892,3.3721926107399127e-06,0.00021826695558268926,2.6762366432597993e-06
adam_N512_s2_individual_mixed_1e81150a4bd0,200000,0.000120268708616486,0.00012026870861648597,4.9744551817003444e-09,0.00021648106560198178,4.974455181700345e-09,0.00021648106560198183,3.981782118984433e-09
adam_N512_s2_individual_mixed_54c29e857862,200000,0.00012206351742250359,0.00012206351742250357,2.085182942106448e-08,0.00022148453546715828,2.0851829421064484e-08,0.0002214845354671583,1.1016030701131494e-08
gd_N128_s0_neighbor_mixed_9d6a3a0ffd38,200000,0.00019028075248740998,0.00019028075248740992,0.00018966954978690651,0.0002023413557387732,0.00018966954978690657,0.00020234135573877324,0.0001764291268804138
adam_N128_s0_individual_moment9_7a35bda02b8d,200000,0.0002236472040721965,0.00022366069680698032,0.00022130738926195886,0.00023090028793106517,0.00022129403849469558,0.00023088635845489418,0.00021715871819117814
gd_N128_s1_neighbor_moment9_0354546af236,200000,0.0002634915634161406,0.0002635074599787545,0.00026272392119211936,0.0002862249423460672,0.00026270807189789547,0.000286207675310371,0.00023670087504845338
adam_N128_s1_individual_mixed_3e8753f22cd8,200000,0.00044227500975568715,0.0004422750097556871,7.001890315682231e-06,0.0008101812786853062,7.001890315682233e-06,0.0008101812786853064,5.858935569381673e-06
gd_N128_s0_neighbor_moment9_3a29a4cbaa46,200000,0.000914846591634024,0.0009149017847337097,0.0009031120966084983,0.0010544146522422644,0.0009030576147430048,0.0010543510427773115,0.0007639149881859589
adam_N1024_s0_individual_mixed_19b7d30b61ea,200000,0.0014470508878764601,0.0014470508878764597,0.0014458484373029892,0.001533460425966889,0.0014458484373029894,0.0015334604259668895,0.001317417324567082
adam_N1024_s1_individual_mixed_660d47a44f5f,200000,0.0016653718798546485,0.0016653718798546482,0.0017787686101262707,0.00195669124179355,0.0017787686101262711,0.0019566912417935504,0.0011190366755590986
gd_N128_s0_neighbor_mixed_db6f5f673532,200000,0.0029072265745619507,0.0029072265745619503,0.0029184027865057265,0.0032059274530026154,0.002918402786505727,0.0032059274530026162,0.0025098809092452463
gd_N128_s1_neighbor_mixed_eb2f01c40c3c,200000,0.003831775351757338,0.003831775351757337,0.0038587410108652615,0.004106287886546686,0.0038587410108652624,0.004106287886546687,0.0035499524650261724
gd_N128_s0_collective_moment9_ba00d793d2aa,200000,0.004556465516353494,0.004556740409934297,0.004540715524505292,0.0048446742702324755,0.004540441597654595,0.00484438200652242,0.004228790562742155
gd_N128_s0_collective_mixed_f9bee0a64c65,200000,0.006692001392924158,0.006692001392924155,0.006685940016116837,0.006939958615500697,0.006685940016116838,0.0069399586155006986,0.006396021248560962
gd_N128_s1_collective_mixed_474af292eeb6,200000,0.007054136866287251,0.007054136866287249,0.007051211204802006,0.007129189190794436,0.007051211204802008,0.007129189190794438,0.0069663369157245145
gd_N128_s1_collective_moment9_0013c60d90fe,200000,0.007860364043799702,0.007860838263040616,0.007821057692745936,0.008513843649779326,0.007820585873339649,0.008513330036811123,0.007130371094314127
adam_N128_s1_neighbor_mixed_467c5fe7da35,200000,0.007941707321593248,0.007941707321593246,3.088839622617397e-05,0.014731243047837477,3.0888396226173975e-05,0.014731243047837479,1.3656379329551474e-06
adam_N128_s0_neighbor_mixed_e17c9e6899c0,200000,0.04566290221052812,0.04566290221052811,1.008402857796302e-06,0.08271582253715892,1.0084028577963023e-06,0.08271582253715894,5.226939186255027e-07
adam_N1024_s3_individual_mixed_d8625f73ee56,300000,4.2992733469892774e-11,4.299273346989276e-11,4.2882244156727e-11,4.468224830796412e-11,4.2882244156727004e-11,4.468224830796413e-11,4.1143716264486205e-11
adam_N1024_s0_neighbor_sine_05fc4117ae18,300000,5.0721628928805486e-11,5.0721628928805486e-11,5.067483450378674e-11,5.1004512952063965e-11,5.067483450378674e-11,5.1004512952063965e-11,5.04713789824845e-11
adam_N1024_s1_neighbor_sine_44a846536d26,300000,8.606434536773201e-11,8.606434536773201e-11,8.596299042303163e-11,8.66285887958998e-11,8.596299042303163e-11,8.66285887958998e-11,8.558013131595602e-11
adam_N1024_s2_neighbor_sine_15bfdaa0823e,300000,8.644680287843246e-11,8.644680287843246e-11,8.639534281364404e-11,8.674990593452703e-11,8.639534281364404e-11,8.674990593452703e-11,8.618183278434679e-11
adam_N512_s4_neighbor_sine_f11992588596,300000,8.664291490434865e-11,8.664291490434865e-11,8.652057731315951e-11,8.738829939469322e-11,8.652057731315951e-11,8.738829939469322e-11,8.598121401336831e-11
adam_N1024_s3_neighbor_sine_5f1e110d2027,300000,9.486886763063877e-11,9.486886763063877e-11,9.481178814290607e-11,9.520374980505891e-11,9.481178814290607e-11,9.520374980505891e-11,9.457607235187853e-11
adam_N1024_s1_individual_mixed_2e9e3c38f58f,300000,1.1321139341287149e-10,1.1321139341287143e-10,1.1253723803790383e-10,1.1892049385466848e-10,1.1253723803790386e-10,1.189204938546685e-10,1.0761302709702441e-10
adam_N1024_s4_individual_mixed_849896c045c4,300000,1.3301417581480741e-10,1.330141758148074e-10,1.3254630806912468e-10,1.3899253018602866e-10,1.325463080691247e-10,1.3899253018602868e-10,1.266516585656367e-10
adam_N512_s3_neighbor_sine_35a212aa5005,300000,1.3827711724965727e-10,1.3827711724965727e-10,1.3820751741926245e-10,1.3865159077055778e-10,1.3820751741926245e-10,1.3865159077055778e-10,1.3796013111154136e-10
adam_N512_s0_neighbor_sine_e544873b643c,300000,1.5234960823003394e-10,1.5234960823003394e-10,1.5213099373850754e-10,1.5371328270649434e-10,1.5213099373850754e-10,1.5371328270649434e-10,1.511295820112901e-10
adam_N512_s4_neighbor_moment9_5c50d7e8793b,300000,1.5692871365457466e-10,1.569381812333092e-10,1.4830326967946584e-10,1.8025874108324906e-10,1.482943230173391e-10,1.8024786664969577e-10,1.38905485975117e-10
adam_N1024_s4_neighbor_sine_6537ec48a4d4,300000,1.5813481051275254e-10,1.5813481051275254e-10,1.5800499611482144e-10,1.5882658373409532e-10,1.5800499611482144e-10,1.5882658373409532e-10,1.575522344643602e-10
adam_N1024_s2_individual_mixed_aa629734e44c,300000,1.6863298914431288e-10,1.6863298914431285e-10,1.674397676676144e-10,1.7853023974592898e-10,1.6743976766761442e-10,1.7853023974592903e-10,1.5898736527948557e-10
